car_id,engine,displacement,net_torque,horsepower
834,l4,2.0,236.0,190.0
835,l4,2.0,236.0,190.0
836,l4,2.0,236.0,190.0
837,l4,2.0,273.0,252.0
838,l4,2.0,273.0,252.0
839,l4,2.0,273.0,252.0
840,l4,2.0,273.0,252.0
841,l4,2.0,273.0,252.0
842,l4,2.0,273.0,252.0
843,l4,2.0,273.0,252.0
844,l4,2.0,273.0,252.0
845,l4,2.0,273.0,252.0
846,l4,2.0,258.0,220.0
847,l4,2.0,258.0,220.0
848,l4,2.0,258.0,220.0
849,l4,2.0,258.0,220.0
850,l4,2.0,258.0,220.0
851,l4,2.0,258.0,220.0
852,l4,2.0,258.0,220.0
853,l4,2.0,258.0,220.0
854,l4,2.0,258.0,220.0
855,l4,2.0,258.0,220.0
856,l4,2.0,258.0,220.0
857,l4,2.0,258.0,220.0
858,l4,2.0,258.0,220.0
859,l4,2.0,258.0,220.0
860,l4,2.0,258.0,220.0
861,l4,2.0,258.0,220.0
862,l4,2.0,258.0,220.0
863,l4,2.0,258.0,220.0
864,l4,2.0,258.0,220.0
865,l4,2.0,258.0,220.0
866,l4,2.0,258.0,220.0
867,l4,2.0,258.0,220.0
868,l4,2.0,258.0,220.0
869,l4,2.0,258.0,220.0
870,l4,2.0,258.0,211.0
871,l4,2.0,258.0,211.0
872,l4,2.0,258.0,211.0
873,l4,2.0,258.0,211.0
874,l4,2.0,258.0,211.0
875,l4,2.0,258.0,211.0
876,l4,2.0,258.0,211.0
877,l4,2.0,258.0,211.0
878,l4,2.0,258.0,211.0
879,l4,2.0,258.0,211.0
880,l4,2.0,258.0,211.0
881,l4,2.0,258.0,211.0
882,l4,2.0,258.0,211.0
883,l4,2.0,258.0,211.0
884,l4,2.0,258.0,211.0
885,l4,2.0,258.0,211.0
886,l4,2.0,258.0,211.0
887,l4,2.0,258.0,211.0
888,l4,2.0,258.0,211.0
889,l4,2.0,258.0,211.0
890,l4,2.0,258.0,211.0
891,l4,2.0,258.0,211.0
892,l4,2.0,258.0,211.0
893,l4,2.0,258.0,211.0
894,l4,2.0,258.0,211.0
895,l4,2.0,258.0,211.0
896,l4,2.0,258.0,211.0
897,l4,2.0,258.0,211.0
898,l4,2.0,258.0,211.0
899,l4,2.0,258.0,211.0
900,l4,2.0,258.0,211.0
901,l4,2.0,258.0,211.0
902,l4,2.0,258.0,211.0
903,l4,2.0,258.0,211.0
904,l4,2.0,258.0,211.0
905,l4,2.0,258.0,211.0
906,l4,2.0,258.0,211.0
907,l4,2.0,258.0,211.0
908,l4,2.0,258.0,211.0
909,l4,2.0,258.0,211.0
910,l4,2.0,258.0,211.0
911,l4,2.0,258.0,211.0
912,l4,2.0,258.0,211.0
913,l4,2.0,243.0,265.0
914,l4,2.0,258.0,211.0
915,l4,2.0,258.0,211.0
916,l4,2.0,258.0,211.0
917,l4,2.0,258.0,211.0
918,l4,2.0,258.0,211.0
919,l4,2.0,258.0,211.0
920,l4,2.0,258.0,211.0
921,l4,2.0,258.0,211.0
922,l4,2.0,258.0,211.0
923,V6,3.2,243.0,265.0
924,V6,3.2,243.0,265.0
925,l4,2.0,258.0,211.0
926,l4,2.0,258.0,211.0
927,l4,2.0,258.0,211.0
928,l4,2.0,243.0,265.0
929,l4,2.0,243.0,265.0
930,V6,3.2,243.0,265.0
931,l4,2.0,243.0,265.0
932,V6,3.2,243.0,265.0
933,l4,2.0,207.0,200.0
934,l4,2.0,207.0,200.0
935,V6,3.2,243.0,255.0
936,l4,2.0,207.0,200.0
937,l4,2.0,207.0,200.0
938,V6,3.2,243.0,255.0
939,l4,2.0,207.0,200.0
940,l4,2.0,207.0,200.0
941,V6,3.2,243.0,255.0
942,l4,2.0,207.0,200.0
943,l4,2.0,207.0,200.0
944,l4,2.0,207.0,200.0
945,l4,2.0,207.0,200.0
946,V6,3.2,243.0,255.0
947,l4,2.0,207.0,200.0
948,l4,2.0,207.0,200.0
949,V6,3.2,243.0,255.0
950,l4,2.0,207.0,200.0
951,l4,2.0,207.0,200.0
952,V6,3.2,243.0,255.0
953,l4,2.0,207.0,200.0
954,V6,3.2,243.0,255.0
955,l4,2.0,207.0,200.0
956,V6,3.2,243.0,255.0
957,l4,2.0,207.0,200.0
958,V6,3.2,243.0,255.0
959,l4,2.0,207.0,200.0
960,l4,2.0,207.0,200.0
961,V6,3.2,243.0,255.0
962,l4,2.0,207.0,200.0
963,V6,3.2,243.0,255.0
964,l4,2.0,207.0,200.0
965,V6,3.2,243.0,255.0
966,l4,2.0,207.0,200.0
967,V6,3.2,243.0,255.0
968,l4,2.0,207.0,200.0
969,V6,3.2,243.0,255.0
970,l4,2.0,207.0,200.0
971,l4,2.0,207.0,200.0
972,V6,3.2,243.0,255.0
973,l4,2.0,207.0,200.0
974,V6,3.2,243.0,255.0
975,l4,2.0,207.0,200.0
976,l4,2.0,207.0,200.0
977,V6,3.2,243.0,255.0
978,l4,1.8,166.0,170.0
979,V6,3.2,243.0,255.0
980,l4,2.0,207.0,200.0
981,V6,3.2,243.0,255.0
982,l4,2.0,207.0,200.0
983,V6,3.2,243.0,255.0
984,l4,2.0,207.0,200.0
985,V6,3.2,243.0,255.0
986,l4,2.0,207.0,200.0
987,l4,2.0,207.0,200.0
988,V6,3.2,243.0,255.0
989,l4,2.0,207.0,200.0
990,V6,3.0,221.0,220.0
991,l4,1.8,166.0,170.0
992,l4,2.0,207.0,200.0
993,V6,3.2,243.0,255.0
994,l4,2.0,207.0,200.0
995,l4,2.0,207.0,200.0
996,V6,3.2,243.0,255.0
997,l4,2.0,207.0,200.0
998,l4,2.0,207.0,200.0
999,l4,2.0,207.0,200.0
1000,V6,3.0,221.0,220.0
1001,V6,3.0,221.0,220.0
1002,l4,1.8,166.0,170.0
1003,l4,1.8,166.0,170.0
1004,V6,3.0,221.0,220.0
1005,V6,3.0,221.0,220.0
1006,l4,1.8,166.0,170.0
1007,l4,1.8,166.0,170.0
1008,V6,3.0,221.0,220.0
1009,V6,3.0,221.0,220.0
1010,l4,1.8,166.0,170.0
1011,l4,1.8,166.0,170.0
1012,V6,3.0,221.0,220.0
1013,V6,3.0,221.0,220.0
1014,l4,1.8,166.0,170.0
1015,l4,1.8,166.0,170.0
1016,l4,1.8,166.0,170.0
1017,l4,1.8,166.0,170.0
1018,V6,3.0,221.0,220.0
1019,V6,3.0,221.0,220.0
1020,l4,1.8,166.0,170.0
1021,l4,1.8,166.0,170.0
1022,V6,3.0,221.0,220.0
1023,V6,3.0,221.0,220.0
1024,l4,1.8,166.0,170.0
1025,V6,3.0,221.0,220.0
1026,l4,1.8,166.0,170.0
1027,V6,3.0,221.0,220.0
1028,l4,1.8,166.0,170.0
1029,V6,3.0,221.0,220.0
1030,l4,1.8,166.0,170.0
1031,V6,3.0,221.0,220.0
1032,l4,1.8,166.0,170.0
1033,l4,1.8,166.0,170.0
1034,V6,3.0,221.0,220.0
1035,l4,1.8,166.0,170.0
1036,V6,3.0,221.0,220.0
1037,l4,1.8,166.0,170.0
1038,V6,3.0,221.0,220.0
1039,l4,1.8,166.0,170.0
1040,V6,3.0,221.0,220.0
1041,l4,1.8,166.0,170.0
1042,V6,3.0,221.0,220.0
1043,l4,1.8,166.0,170.0
1044,l4,1.8,166.0,170.0
1045,V6,3.0,221.0,220.0
1046,l4,1.8,166.0,170.0
1047,V6,3.0,221.0,220.0
1048,V6,3.0,221.0,220.0
1049,l4,1.8,166.0,170.0
1050,V6,3.0,221.0,220.0
1051,l4,1.8,166.0,170.0
1052,V6,3.0,221.0,220.0
1053,l4,1.8,166.0,170.0
1054,V6,3.0,221.0,220.0
1055,l4,1.8,166.0,170.0
1056,V6,3.0,221.0,220.0
1057,l4,1.8,166.0,170.0
1058,l4,1.8,166.0,170.0
1059,V6,3.0,221.0,220.0
1060,l4,1.8,166.0,170.0
1061,V6,3.0,221.0,220.0
1062,l4,1.8,166.0,170.0
1063,V6,3.0,221.0,220.0
1064,l4,1.8,166.0,170.0
1065,V6,3.0,221.0,220.0
1066,l4,1.8,166.0,170.0
1067,V6,3.0,221.0,220.0
1068,l4,1.8,166.0,170.0
1069,V6,3.0,221.0,220.0
1070,l4,1.8,166.0,170.0
1071,l4,1.8,166.0,170.0
1072,V6,3.0,221.0,220.0
1073,l4,1.8,166.0,170.0
1074,V6,2.8,207.0,190.0
1075,V6,2.8,207.0,190.0
1076,l4,1.8,166.0,170.0
1077,l4,1.8,166.0,170.0
1078,V6,2.8,207.0,190.0
1079,V6,2.8,207.0,190.0
1080,V6,2.8,207.0,190.0
1081,l4,1.8,166.0,170.0
1082,l4,1.8,166.0,170.0
1083,l4,1.8,166.0,170.0
1084,l4,1.8,155.0,150.0
1085,V6,2.8,207.0,190.0
1086,V6,2.8,207.0,190.0
1087,l4,1.8,155.0,150.0
1088,l4,1.8,155.0,150.0
1089,V6,2.8,207.0,190.0
1090,V6,2.8,207.0,190.0
1091,V6,2.8,207.0,190.0
1092,V6,2.8,207.0,190.0
1093,l4,1.8,155.0,150.0
1094,l4,1.8,155.0,150.0
1095,l4,1.8,155.0,150.0
1096,l4,1.8,155.0,150.0
1097,V6,2.8,207.0,190.0
1098,V6,2.8,207.0,190.0
1099,l4,1.8,155.0,150.0
1100,l4,1.8,155.0,150.0
1101,V6,2.8,207.0,190.0
1102,V6,2.8,207.0,190.0
1103,V6,2.8,207.0,190.0
1104,V6,2.8,207.0,190.0
1105,l4,1.8,155.0,150.0
1106,l4,1.8,155.0,150.0
1107,l4,1.8,155.0,150.0
1108,l4,1.8,155.0,150.0
1109,V6,2.8,207.0,190.0
1110,V6,2.8,207.0,190.0
1111,V6,2.8,207.0,190.0
1112,V6,2.8,207.0,190.0
1113,V6,2.8,207.0,190.0
1114,V6,2.8,207.0,190.0
1115,V6,2.8,207.0,190.0
1116,l4,1.8,155.0,150.0
1117,l4,1.8,155.0,150.0
1118,l4,1.8,155.0,150.0
1119,l4,1.8,155.0,150.0
1120,V6,2.8,184.0,172.0
1121,V6,2.8,184.0,172.0
1122,V6,2.8,184.0,172.0
1123,V6,2.8,184.0,172.0
1124,l4,1.8,155.0,150.0
1125,l4,1.8,155.0,150.0
1126,l4,1.8,155.0,150.0
1127,,,,
1128,,,,
1129,,,,
1130,,,,
1131,V8,4.0,406.0,450.0
1132,V8,4.0,406.0,450.0
1133,V8,4.0,406.0,450.0
1134,V8,4.0,406.0,450.0
1135,V8,4.0,406.0,420.0
1136,V8,4.0,406.0,420.0
1137,V8,4.0,406.0,420.0
1138,V10,5.2,398.0,435.0
1139,V10,5.2,398.0,435.0
1140,V10,5.2,398.0,435.0
1141,V10,5.2,398.0,435.0
1142,V10,5.2,398.0,435.0
1143,V8,4.2,310.0,340.0
1144,V8,4.2,310.0,340.0
1145,,,,
1146,,,,
1147,l4,2.0,273.0,248.0
1148,l4,2.0,273.0,248.0
1149,l4,2.0,273.0,248.0
1150,l4,2.0,273.0,252.0
1151,l4,2.0,273.0,252.0
1152,l4,2.0,273.0,252.0
1153,l4,2.0,273.0,252.0
1154,l4,2.0,273.0,252.0
1155,l4,2.0,273.0,252.0
1156,l4,2.0,273.0,252.0
1157,l4,2.0,273.0,252.0
1158,l4,2.0,273.0,252.0
1159,l4,2.0,258.0,220.0
1160,l4,2.0,258.0,220.0
1161,l4,2.0,258.0,220.0
1162,l4,2.0,258.0,220.0
1163,l4,2.0,258.0,220.0
1164,l4,2.0,258.0,220.0
1165,l4,2.0,258.0,220.0
1166,l4,2.0,258.0,220.0
1167,l4,2.0,258.0,220.0
1168,l4,2.0,258.0,220.0
1169,l4,2.0,258.0,220.0
1170,l4,2.0,258.0,220.0
1171,l4,2.0,258.0,220.0
1172,l4,2.0,258.0,220.0
1173,l4,2.0,258.0,220.0
1174,l4,2.0,258.0,220.0
1175,l4,2.0,258.0,220.0
1176,l4,2.0,258.0,220.0
1177,l4,2.0,258.0,220.0
1178,l4,2.0,258.0,220.0
1179,l4,2.0,258.0,220.0
1180,l4,2.0,258.0,220.0
1181,l4,2.0,258.0,220.0
1182,l4,2.0,258.0,220.0
1183,l4,2.0,258.0,220.0
1184,l4,2.0,258.0,220.0
1185,l4,2.0,258.0,220.0
1186,l4,2.0,258.0,211.0
1187,l4,2.0,258.0,211.0
1188,l4,2.0,258.0,211.0
1189,l4,2.0,258.0,211.0
1190,l4,2.0,258.0,211.0
1191,l4,2.0,258.0,211.0
1192,l4,2.0,258.0,211.0
1193,l4,2.0,258.0,211.0
1194,l4,2.0,258.0,211.0
1195,l4,2.0,258.0,211.0
1196,l4,2.0,258.0,211.0
1197,l4,2.0,258.0,211.0
1198,l4,2.0,258.0,211.0
1199,l4,2.0,258.0,211.0
1200,l4,2.0,258.0,211.0
1201,l4,2.0,258.0,211.0
1202,l4,2.0,258.0,211.0
1203,l4,2.0,258.0,211.0
1204,l4,2.0,258.0,211.0
1205,l4,2.0,258.0,211.0
1206,l4,2.0,258.0,211.0
1207,l4,2.0,258.0,211.0
1208,l4,2.0,258.0,211.0
1209,l4,2.0,258.0,211.0
1210,l4,2.0,258.0,211.0
1211,l4,2.0,258.0,211.0
1212,l4,2.0,258.0,211.0
1213,l4,2.0,258.0,211.0
1214,l4,2.0,258.0,211.0
1215,l4,2.0,258.0,211.0
1216,l4,2.0,258.0,211.0
1217,l4,2.0,258.0,211.0
1218,l4,2.0,258.0,211.0
1219,l4,2.0,258.0,211.0
1220,l4,2.0,258.0,211.0
1221,l4,2.0,258.0,211.0
1222,l4,2.0,258.0,211.0
1223,l4,2.0,258.0,211.0
1224,l4,2.0,258.0,211.0
1225,l4,2.0,258.0,211.0
1226,V6,3.2,243.0,265.0
1227,V6,3.2,243.0,265.0
1228,l4,2.0,258.0,211.0
1229,l4,2.0,258.0,211.0
1230,l4,2.0,258.0,211.0
1231,l4,2.0,258.0,211.0
1232,l4,2.0,258.0,211.0
1233,l4,2.0,258.0,211.0
1234,l4,2.0,258.0,211.0
1235,l4,2.0,258.0,211.0
1236,V6,3.2,243.0,265.0
1237,V6,3.2,243.0,265.0
1238,V6,3.2,243.0,265.0
1239,V6,3.2,243.0,265.0
1240,V8,4.2,317.0,450.0
1241,V8,4.2,317.0,450.0
1242,V8,4.2,317.0,450.0
1243,V8,4.2,317.0,450.0
1244,l4,1.8,200.0,170.0
1245,l4,2.0,258.0,220.0
1246,l4,2.0,258.0,220.0
1247,l4,2.0,258.0,220.0
1248,l4,2.0,236.0,150.0
1249,l4,2.0,236.0,150.0
1250,l4,2.0,236.0,150.0
1251,l4,1.8,200.0,170.0
1252,l4,1.8,200.0,170.0
1253,l4,1.8,200.0,170.0
1254,l4,2.0,258.0,220.0
1255,l4,2.0,258.0,220.0
1256,l4,2.0,258.0,220.0
1257,l4,1.8,200.0,170.0
1258,l4,1.8,200.0,170.0
1259,l4,1.8,200.0,170.0
1260,l4,2.0,258.0,220.0
1261,l4,2.0,258.0,220.0
1262,l4,2.0,258.0,220.0
1263,l4,2.0,236.0,150.0
1264,l4,2.0,236.0,150.0
1265,l4,2.0,236.0,150.0
1266,l4,1.8,200.0,170.0
1267,l4,1.8,200.0,170.0
1268,l4,1.8,200.0,170.0
1269,l4,2.0,258.0,220.0
1270,l4,2.0,258.0,220.0
1271,l4,2.0,258.0,220.0
1272,l4,1.8,200.0,170.0
1273,l4,1.8,200.0,170.0
1274,l4,2.0,207.0,200.0
1275,l4,2.0,207.0,200.0
1276,l4,2.0,207.0,200.0
1277,l4,2.0,207.0,200.0
1278,l4,2.0,207.0,200.0
1279,l4,2.0,236.0,140.0
1280,l4,2.0,236.0,140.0
1281,l4,2.0,207.0,200.0
1282,l4,2.0,207.0,200.0
1283,l4,2.0,207.0,200.0
1284,l4,2.0,207.0,200.0
1285,l4,2.0,207.0,200.0
1286,l4,2.0,207.0,200.0
1287,l4,2.0,207.0,200.0
1288,l4,2.0,207.0,200.0
1289,l4,2.0,236.0,140.0
1290,l4,2.0,236.0,140.0
1291,l4,2.0,207.0,200.0
1292,l4,2.0,207.0,200.0
1293,l4,2.0,207.0,200.0
1294,l4,2.0,207.0,200.0
1295,l4,2.0,207.0,200.0
1296,l4,2.0,207.0,200.0
1297,l4,2.0,207.0,200.0
1298,l4,2.0,207.0,200.0
1299,l4,2.0,207.0,200.0
1300,l4,2.0,207.0,200.0
1301,l4,2.0,236.0,140.0
1302,l4,2.0,236.0,140.0
1303,l4,2.0,207.0,200.0
1304,l4,2.0,207.0,200.0
1305,l4,2.0,207.0,200.0
1306,l4,2.0,207.0,200.0
1307,l4,2.0,207.0,200.0
1308,l4,2.0,207.0,200.0
1309,l4,2.0,207.0,200.0
1310,l4,2.0,207.0,200.0
1311,l4,2.0,207.0,200.0
1312,l4,2.0,207.0,200.0
1313,l4,2.0,236.0,140.0
1314,l4,2.0,236.0,140.0
1315,l4,2.0,207.0,200.0
1316,l4,2.0,207.0,200.0
1317,l4,2.0,207.0,200.0
1318,l4,2.0,207.0,200.0
1319,l4,2.0,207.0,200.0
1320,l4,2.0,207.0,200.0
1321,l4,2.0,207.0,200.0
1322,l4,2.0,207.0,200.0
1323,l4,2.0,207.0,200.0
1324,l4,2.0,207.0,200.0
1325,V6,3.2,236.0,250.0
1326,l4,2.0,207.0,200.0
1327,l4,2.0,207.0,200.0
1328,l4,2.0,207.0,200.0
1329,l4,2.0,207.0,200.0
1330,l4,2.0,207.0,200.0
1331,l4,2.0,207.0,200.0
1332,l4,2.0,207.0,200.0
1333,l4,2.0,207.0,200.0
1334,l4,2.0,207.0,200.0
1335,l4,2.0,207.0,200.0
1336,l4,2.0,207.0,200.0
1337,V6,3.2,236.0,250.0
1338,l4,2.0,207.0,200.0
1339,l4,2.0,207.0,200.0
1340,l4,2.0,207.0,200.0
1341,l4,2.0,207.0,200.0
1342,V6,3.2,236.0,250.0
1343,l4,2.0,207.0,200.0
1344,V6,3.2,236.0,250.0
1345,l4,2.0,207.0,200.0
1346,l4,2.0,207.0,200.0
1347,l4,2.0,207.0,200.0
1348,l4,2.0,207.0,200.0
1349,l4,2.0,207.0,200.0
1350,l4,2.0,273.0,248.0
1351,l4,2.0,273.0,248.0
1352,l4,2.0,273.0,248.0
1353,l4,2.0,273.0,252.0
1354,l4,2.0,273.0,252.0
1355,l4,2.0,273.0,252.0
1356,V6,3.0,369.0,349.0
1357,V6,3.0,369.0,349.0
1358,V6,3.0,369.0,349.0
1359,V6,3.0,369.0,354.0
1360,V6,3.0,369.0,354.0
1361,V6,3.0,346.0,354.0
1362,V6,3.0,346.0,354.0
1363,V6,3.0,346.0,354.0
1364,V6,3.0,346.0,354.0
1365,V6,3.0,346.0,354.0
1366,V6,3.0,346.0,354.0
1367,l5,2.5,354.0,394.0
1368,l5,2.5,354.0,400.0
1369,V6,3.0,369.0,349.0
1370,V6,3.0,369.0,349.0
1371,V6,3.0,369.0,349.0
1372,V6,3.0,369.0,354.0
1373,V6,3.0,369.0,354.0
1374,l4,2.0,221.0,184.0
1375,l4,2.0,258.0,228.0
1376,l4,2.0,258.0,228.0
1377,l4,2.0,258.0,228.0
1378,l4,2.0,221.0,184.0
1379,l4,2.0,221.0,184.0
1380,l4,2.0,221.0,184.0
1381,l4,2.0,221.0,186.0
1382,l4,2.0,258.0,220.0
1383,l4,2.0,258.0,220.0
1384,l4,2.0,258.0,220.0
1385,l4,2.0,258.0,220.0
1386,l4,2.0,258.0,220.0
1387,l4,2.0,221.0,186.0
1388,l4,2.0,221.0,186.0
1389,l4,2.0,221.0,186.0
1390,l4,2.0,221.0,186.0
1391,V6,3.0,369.0,349.0
1392,V6,3.0,369.0,349.0
1393,V6,3.0,369.0,349.0
1394,V6,3.0,369.0,354.0
1395,V6,3.0,369.0,354.0
1396,l4,2.0,273.0,248.0
1397,l4,2.0,273.0,248.0
1398,l4,2.0,273.0,248.0
1399,l4,2.0,273.0,252.0
1400,l4,2.0,273.0,252.0
1401,l4,2.0,273.0,252.0
1402,l4,2.0,273.0,252.0
1403,l4,2.0,273.0,252.0
1404,l4,2.0,273.0,252.0
1405,l4,1.4,258.0,204.0
1406,l4,1.4,258.0,204.0
1407,l4,1.4,258.0,204.0
1408,l4,1.4,258.0,204.0
1409,l4,1.4,258.0,204.0
1410,l4,2.0,221.0,184.0
1411,l4,2.0,258.0,228.0
1412,l4,2.0,258.0,228.0
1413,l4,2.0,258.0,228.0
1414,l4,2.0,221.0,184.0
1415,l4,2.0,221.0,184.0
1416,l4,2.0,221.0,186.0
1417,l4,2.0,258.0,220.0
1418,l4,2.0,258.0,220.0
1419,l4,2.0,258.0,220.0
1420,l4,2.0,258.0,220.0
1421,l4,2.0,258.0,220.0
1422,l4,2.0,221.0,186.0
1423,l4,2.0,221.0,186.0
1424,l4,2.0,221.0,186.0
1425,l4,2.0,221.0,186.0
1426,V6,3.0,369.0,349.0
1427,V6,3.0,369.0,349.0
1428,V6,3.0,369.0,354.0
1429,V6,3.0,369.0,354.0
1430,V8,4.0,516.0,560.0
1431,V8,4.0,516.0,605.0
1432,V8,4.0,516.0,605.0
1433,V8,4.0,516.0,560.0
1434,V8,4.0,516.0,560.0
1435,V8,4.0,516.0,560.0
1436,l5,2.5,354.0,394.0
1437,l5,2.5,354.0,400.0
1438,l4,2.0,258.0,220.0
1439,l4,2.0,258.0,220.0
1440,l4,2.0,258.0,211.0
1441,l4,2.0,258.0,211.0
1442,l4,2.0,258.0,211.0
1443,l4,2.0,258.0,211.0
1444,l5,2.5,343.0,360.0
1445,l4,2.0,258.0,211.0
1446,l4,2.0,258.0,211.0
1447,l4,2.0,258.0,211.0
1448,l4,2.0,258.0,211.0
1449,l5,2.5,343.0,360.0
1450,l4,2.0,258.0,211.0
1451,l4,2.0,258.0,211.0
1452,l4,2.0,258.0,211.0
1453,l4,2.0,258.0,211.0
1454,l4,2.0,258.0,211.0
1455,l4,2.0,258.0,211.0
1456,l4,2.0,258.0,211.0
1457,l4,2.0,258.0,211.0
1458,l4,2.0,207.0,200.0
1459,l4,2.0,207.0,200.0
1460,l4,2.0,207.0,200.0
1461,l4,2.0,207.0,200.0
1462,l4,2.0,207.0,200.0
1463,l4,2.0,207.0,200.0
1464,l4,2.0,207.0,200.0
1465,V6,3.2,236.0,250.0
1466,V6,3.2,236.0,250.0
1467,V6,3.2,236.0,250.0
1468,V6,3.2,236.0,250.0
1469,l4,2.0,207.0,200.0
1470,l4,2.0,207.0,200.0
1471,l4,2.0,207.0,200.0
1472,l4,2.0,207.0,200.0
1473,l4,2.0,207.0,200.0
1474,l4,2.0,207.0,200.0
1475,V6,3.2,236.0,250.0
1476,V6,3.2,236.0,250.0
1477,V6,3.2,236.0,250.0
1478,V6,3.2,236.0,250.0
1479,l4,2.0,207.0,200.0
1480,l4,2.0,207.0,200.0
1481,l4,2.0,207.0,200.0
1482,l4,2.0,207.0,200.0
1483,l4,2.0,207.0,200.0
1484,l4,2.0,207.0,200.0
1485,V6,3.2,236.0,250.0
1486,V6,3.2,236.0,250.0
1487,l4,2.0,207.0,200.0
1488,V6,3.2,236.0,250.0
1489,V6,3.2,236.0,250.0
1490,l4,1.8,173.0,180.0
1491,l4,1.8,207.0,225.0
1492,V6,3.2,236.0,250.0
1493,V6,3.2,236.0,250.0
1494,l4,1.8,173.0,180.0
1495,l4,1.8,207.0,225.0
1496,V6,3.2,236.0,250.0
1497,V6,3.2,236.0,250.0
1498,l4,1.8,173.0,180.0
1499,l4,1.8,207.0,225.0
1500,V6,3.2,236.0,250.0
1501,l4,1.8,173.0,180.0
1502,l4,1.8,207.0,225.0
1503,V6,3.2,236.0,250.0
1504,l4,1.8,173.0,180.0
1505,l4,1.8,207.0,225.0
1506,V6,3.2,236.0,250.0
1507,l4,1.8,173.0,180.0
1508,l4,1.8,207.0,225.0
1509,V6,3.2,236.0,250.0
1510,l4,1.8,173.0,180.0
1511,l4,1.8,207.0,225.0
1512,l4,1.8,173.0,180.0
1513,l4,1.8,207.0,225.0
1514,l4,1.8,173.0,180.0
1515,l4,1.8,207.0,225.0
1516,l4,1.8,173.0,180.0
1517,l4,1.8,207.0,225.0
1518,l4,1.8,207.0,225.0
1519,l4,1.8,173.0,180.0
1520,l4,1.8,173.0,180.0
1521,l4,1.8,207.0,225.0
1522,l4,1.8,207.0,225.0
1523,l4,1.8,173.0,180.0
1524,l4,1.8,173.0,180.0
1525,l4,1.8,207.0,225.0
1526,l4,1.8,207.0,225.0
1527,l4,1.8,173.0,180.0
1528,l4,1.8,173.0,180.0
1529,l4,1.8,173.0,180.0
1530,V6,3.0,369.0,335.0
1531,V6,3.0,325.0,333.0
1532,V8,4.0,444.0,450.0
1533,V6,3.0,428.0,240.0
1534,W12,6.3,463.0,500.0
1535,V8,4.0,444.0,450.0
1536,V6,3.0,325.0,333.0
1537,V6,3.0,428.0,240.0
1538,W12,6.3,463.0,500.0
1539,V8,4.0,444.0,435.0
1540,V6,3.0,325.0,333.0
1541,V6,3.0,406.0,240.0
1542,W12,6.3,463.0,500.0
1543,V8,4.0,444.0,420.0
1544,V6,3.0,325.0,333.0
1545,V6,3.0,325.0,333.0
1546,W12,6.3,463.0,500.0
1547,V8,4.0,444.0,420.0
1548,V8,4.2,328.0,372.0
1549,W12,6.3,463.0,500.0
1550,V8,4.2,328.0,372.0
1551,V8,4.2,325.0,350.0
1552,V8,4.2,325.0,350.0
1553,W12,6.0,428.0,450.0
1554,V8,4.2,325.0,350.0
1555,W12,6.0,428.0,450.0
1556,V8,4.2,325.0,350.0
1557,W12,6.0,428.0,450.0
1558,V8,4.2,317.0,335.0
1559,W12,6.0,428.0,450.0
1560,V8,4.2,317.0,335.0
1561,W12,6.0,428.0,450.0
1562,V8,4.2,317.0,330.0
1563,V8,4.0,517.0,605.0
1564,l4,2.0,258.0,220.0
1565,l4,2.0,258.0,220.0
1566,V6,2.9,443.0,444.0
1567,V6,2.9,443.0,444.0
1568,l4,2.0,280.0,288.0
1569,l4,2.0,280.0,292.0
1570,l4,2.0,280.0,292.0
1571,l4,2.0,258.0,265.0
1572,l4,2.0,258.0,265.0
1573,l4,2.0,258.0,265.0
1574,l4,2.0,258.0,265.0
1575,l4,2.0,258.0,265.0
1576,l4,2.0,258.0,265.0
1577,l4,2.0,258.0,265.0
1578,l4,2.0,258.0,265.0
1579,l4,2.0,258.0,265.0
1580,l4,2.0,258.0,265.0
1581,l4,2.0,258.0,265.0
1582,l4,2.0,258.0,265.0
1583,l4,2.0,258.0,265.0
1584,l4,2.0,258.0,265.0
1585,l4,2.0,258.0,265.0
1586,l4,2.0,258.0,265.0
1587,l4,2.0,258.0,265.0
1588,l4,2.0,258.0,265.0
1589,l4,2.0,258.0,265.0
1590,l4,2.0,258.0,265.0
1591,l4,2.0,221.0,265.0
1592,l4,2.0,221.0,265.0
1593,l4,2.0,221.0,265.0
1594,l4,2.0,221.0,265.0
1595,l4,2.0,221.0,265.0
1596,l4,2.0,221.0,265.0
1597,V6,2.9,443.0,444.0
1598,l4,2.0,258.0,220.0
1599,l4,2.0,258.0,220.0
1600,V8,4.0,664.0,429.0
1601,W12,6.0,664.0,600.0
1602,V8,4.0,568.0,542.0
1603,W12,6.0,664.0,600.0
1604,W12,6.0,664.0,600.0
1605,W12,6.0,664.0,600.0
1606,W12,6.0,664.0,600.0
1607,W12,6.0,664.0,600.0
1608,W12,6.0,664.0,600.0
1609,W12,6.0,664.0,626.0
1610,W12,6.0,664.0,626.0
1611,W12,6.0,531.0,582.0
1612,V8,4.0,501.0,521.0
1613,V8,4.0,487.0,500.0
1614,W12,6.0,750.0,700.0
1615,W12,6.0,620.0,633.0
1616,W12,6.0,605.0,626.0
1617,W12,6.0,531.0,582.0
1618,V8,4.0,501.0,521.0
1619,V8,4.0,487.0,500.0
1620,W12,6.0,605.0,626.0
1621,W12,6.0,531.0,582.0
1622,V8,4.0,501.0,521.0
